psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debugV99nd:debugEhrCq,266,high,debugV99nd:debugEhrCq,335,high,debugV99nd:debugEhrCq,370, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugV99nd:debugEhrCq,330,low,debugV99nd:debugEhrCq,442,high,debugV99nd:debugEhrCq,548, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
debugV99nd:debugEhrCq,330,low,debugV99nd:debugEhrCq,673,high,debugV99nd:debugEhrCq,736, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugvIK6M:debugezRTJ,90,low,debugvIK6M:debugezRTJ,23,low,debugvIK6M:debugezRTJ,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_3,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugvIK6M:debugezRTJ,90,low,debugvIK6M:debugezRTJ,38,medium,debugvIK6M:debugezRTJ,40, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugvIK6M:debugezRTJ,90,low,debugvIK6M:debugezRTJ,59,high,debugvIK6M:debugezRTJ,85, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_3,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugvIK6M:debugezRTJ,92,low,debugvIK6M:debugezRTJ,129,medium,debugvIK6M:debugezRTJ,142, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugvIK6M:debugezRTJ,92,low,debugvIK6M:debugezRTJ,165,high,debugvIK6M:debugezRTJ,203, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_2,yn_question,command_yes_drop_berth_1,low_medium_drop_berth_1,50,-5,1,46
debugvIK6M:debugezRTJ,261,high,debugvIK6M:debugezRTJ,253,low,debugvIK6M:debugezRTJ,277, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugVqd7w:debugfeT9r,84,low,debugVqd7w:debugfeT9r,17,high,debugVqd7w:debugfeT9r,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugVqd7w:debugfeT9r,84,low,debugVqd7w:debugfeT9r,36,high,debugVqd7w:debugfeT9r,38, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugVqd7w:debugfeT9r,84,low,debugVqd7w:debugfeT9r,53,high,debugVqd7w:debugfeT9r,78, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugVqd7w:debugfeT9r,84,low,debugVqd7w:debugfeT9r,118,high,debugVqd7w:debugfeT9r,127, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugVqd7w:debugfeT9r,84,low,debugVqd7w:debugfeT9r,143,high,debugVqd7w:debugfeT9r,176, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugVqd7w:debugfeT9r,198,low,debugVqd7w:debugfeT9r,223,high,debugVqd7w:debugfeT9r,246, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugvW0Ct:debughPdHO,199,low,debugvW0Ct:debughPdHO,24,low,debugvW0Ct:debughPdHO,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugvW0Ct:debughPdHO,199,low,debugvW0Ct:debughPdHO,42,medium,debugvW0Ct:debughPdHO,44, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debugvW0Ct:debughPdHO,199,low,debugvW0Ct:debughPdHO,75,medium,debugvW0Ct:debughPdHO,500, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_medium_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
debugvW0Ct:debughPdHO,199,low,debugvW0Ct:debughPdHO,154,medium,debugvW0Ct:debughPdHO,161, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugvW0Ct:debughPdHO,213,low,debugvW0Ct:debughPdHO,189,high,debugvW0Ct:debughPdHO,229, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
debugvW0Ct:debughPdHO,268,high,debugvW0Ct:debughPdHO,268,high,debugvW0Ct:debughPdHO,294, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugVwpBq:debugE4J5s,21,high,debugVwpBq:debugE4J5s,22,medium,debugVwpBq:debugE4J5s,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugVwpBq:debugE4J5s,22,high,debugVwpBq:debugE4J5s,42,low,debugVwpBq:debugE4J5s,44, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugVwpBq:debugE4J5s,22,high,debugVwpBq:debugE4J5s,70,medium,debugVwpBq:debugE4J5s,92, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugVwpBq:debugE4J5s,136,high,debugVwpBq:debugE4J5s,135,medium,debugVwpBq:debugE4J5s,146, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugVwpBq:debugE4J5s,136,high,debugVwpBq:debugE4J5s,172,medium,debugVwpBq:debugE4J5s,209, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugVwpBq:debugE4J5s,251,high,debugVwpBq:debugE4J5s,257,medium,debugVwpBq:debugE4J5s,276, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugwesEm:debug9fsnf,501,low,debugwesEm:debug9fsnf,31,low,debugwesEm:debug9fsnf,34, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_3,yn_question,command_yes_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugwesEm:debug9fsnf,501,low,debugwesEm:debug9fsnf,54,low,debugwesEm:debug9fsnf,68, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_2,yn_question,command_yes_drop_berth_3,low_medium_drop_berth_3,50,-5,1,46
debugwesEm:debug9fsnf,501,low,debugwesEm:debug9fsnf,145,high,debugwesEm:debug9fsnf,182, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_2,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugwesEm:debug9fsnf,227,low,debugwesEm:debug9fsnf,225,high,debugwesEm:debug9fsnf,246, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugWLtZg:debug01Bew,16,high,debugWLtZg:debug01Bew,31,high,debugWLtZg:debug01Bew,50, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugWLtZg:debug01Bew,17,high,debugWLtZg:debug01Bew,57,low,debugWLtZg:debug01Bew,60, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,50,-5,1,46
debugWLtZg:debug01Bew,87,low,debugWLtZg:debug01Bew,500,low,debugWLtZg:debug01Bew,129, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugWLtZg:debug01Bew,143,high,debugWLtZg:debug01Bew,197,low,debugWLtZg:debug01Bew,212, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,50,-5,1,46
debugWLtZg:debug01Bew,257,high,debugWLtZg:debug01Bew,254,low,debugWLtZg:debug01Bew,308, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugWLtZg:debug01Bew,366,high,debugWLtZg:debug01Bew,375,low,debugWLtZg:debug01Bew,405, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugWnCsG:debugrp4CS,313,high,debugWnCsG:debugrp4CS,19,low,debugWnCsG:debugrp4CS,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugWnCsG:debugrp4CS,313,high,debugWnCsG:debugrp4CS,34,low,debugWnCsG:debugrp4CS,36, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugWnCsG:debugrp4CS,313,high,debugWnCsG:debugrp4CS,90,low,debugWnCsG:debugrp4CS,507, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugWnCsG:debugrp4CS,313,high,debugWnCsG:debugrp4CS,195,low,debugWnCsG:debugrp4CS,216, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugWQIJp:debugDweGo,319,high,debugWQIJp:debugDweGo,22,low,debugWQIJp:debugDweGo,11, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugWQIJp:debugDweGo,319,high,debugWQIJp:debugDweGo,42,low,debugWQIJp:debugDweGo,46, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugWQIJp:debugDweGo,319,high,debugWQIJp:debugDweGo,80,low,debugWQIJp:debugDweGo,506, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugWQIJp:debugDweGo,319,high,debugWQIJp:debugDweGo,165,low,debugWQIJp:debugDweGo,180, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugWQIJp:debugDweGo,319,high,debugWQIJp:debugDweGo,213,medium,debugWQIJp:debugDweGo,254, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugWQIJp:debugDweGo,319,high,debugWQIJp:debugDweGo,314,medium,debugWQIJp:debugDweGo,337, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugwW93T:debugKozh8,54,high,debugwW93T:debugKozh8,21,low,debugwW93T:debugKozh8,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugwW93T:debugKozh8,54,high,debugwW93T:debugKozh8,37,high,debugwW93T:debugKozh8,39, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugwW93T:debugKozh8,55,high,debugwW93T:debugKozh8,76,high,debugwW93T:debugKozh8,97, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debugwW93T:debugKozh8,115,low,debugwW93T:debugKozh8,144,high,debugwW93T:debugKozh8,157, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
debugwW93T:debugKozh8,115,low,debugwW93T:debugKozh8,184,high,debugwW93T:debugKozh8,216, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugwW93T:debugKozh8,115,low,debugwW93T:debugKozh8,252,high,debugwW93T:debugKozh8,260, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugx0fLS:debugXxAmG,63,high,debugx0fLS:debugXxAmG,28,low,debugx0fLS:debugXxAmG,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,-2,43
debugx0fLS:debugXxAmG,64,high,debugx0fLS:debugXxAmG,70,low,debugx0fLS:debugXxAmG,74, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugx0fLS:debugXxAmG,64,high,debugx0fLS:debugXxAmG,121,low,debugx0fLS:debugXxAmG,159, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugx0fLS:debugXxAmG,179,high,debugx0fLS:debugXxAmG,229,medium,debugx0fLS:debugXxAmG,246, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_3,high_medium_drop_berth_3,50,-5,-2,43
debugx0fLS:debugXxAmG,179,high,debugx0fLS:debugXxAmG,286,medium,debugx0fLS:debugXxAmG,329, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugx0fLS:debugXxAmG,179,high,debugx0fLS:debugXxAmG,398,high,debugx0fLS:debugXxAmG,430, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugX17Gl:debugiWNLM,281,high,debugX17Gl:debugiWNLM,34,low,debugX17Gl:debugiWNLM,9, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugX17Gl:debugiWNLM,281,high,debugX17Gl:debugiWNLM,82,low,debugX17Gl:debugiWNLM,84, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugX17Gl:debugiWNLM,281,high,debugX17Gl:debugiWNLM,132,medium,debugX17Gl:debugiWNLM,185, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugX17Gl:debugiWNLM,281,high,debugX17Gl:debugiWNLM,251,medium,debugX17Gl:debugiWNLM,278, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugX17Gl:debugiWNLM,390,high,debugX17Gl:debugiWNLM,339,medium,debugX17Gl:debugiWNLM,416, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugX17Gl:debugiWNLM,436,low,debugX17Gl:debugiWNLM,550,medium,debugX17Gl:debugiWNLM,556, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_2,yn_question,command_yes_drop_berth_3,low_medium_drop_berth_3,50,-5,1,46
debugx7ooa:debugVknUH,265,high,debugx7ooa:debugVknUH,16,high,debugx7ooa:debugVknUH,9, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugx7ooa:debugVknUH,265,high,debugx7ooa:debugVknUH,26,high,debugx7ooa:debugVknUH,28, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugx7ooa:debugVknUH,265,high,debugx7ooa:debugVknUH,42,high,debugx7ooa:debugVknUH,53, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugx7ooa:debugVknUH,265,high,debugx7ooa:debugVknUH,73,high,debugx7ooa:debugVknUH,80, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugx7ooa:debugVknUH,265,high,debugx7ooa:debugVknUH,96,medium,debugx7ooa:debugVknUH,507, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugx7ooa:debugVknUH,265,high,debugx7ooa:debugVknUH,137,high,debugx7ooa:debugVknUH,148, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugXI9gC:debugAZxEe,124,low,debugXI9gC:debugAZxEe,16,high,debugXI9gC:debugAZxEe,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_3,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugXI9gC:debugAZxEe,124,low,debugXI9gC:debugAZxEe,38,high,debugXI9gC:debugAZxEe,48, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_3,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugXI9gC:debugAZxEe,124,low,debugXI9gC:debugAZxEe,82,medium,debugXI9gC:debugAZxEe,92, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_medium_block_berth_3,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugXI9gC:debugAZxEe,124,low,debugXI9gC:debugAZxEe,150,high,debugXI9gC:debugAZxEe,128, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_3,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugXmud4:debugELWc6,26,high,debugXmud4:debugELWc6,52,low,debugXmud4:debugELWc6,56, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugXmud4:debugELWc6,26,high,debugXmud4:debugELWc6,89,low,debugXmud4:debugELWc6,116, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugXmud4:debugELWc6,151,high,debugXmud4:debugELWc6,195,low,debugXmud4:debugELWc6,206, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugXmud4:debugELWc6,264,high,debugXmud4:debugELWc6,337,low,debugXmud4:debugELWc6,362, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugXsZgk:debugUF53W,19,high,debugXsZgk:debugUF53W,20,high,debugXsZgk:debugUF53W,12, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugXsZgk:debugUF53W,20,high,debugXsZgk:debugUF53W,37,high,debugXsZgk:debugUF53W,39, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debugXsZgk:debugUF53W,20,high,debugXsZgk:debugUF53W,52,high,debugXsZgk:debugUF53W,67, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugXsZgk:debugUF53W,82,low,debugXsZgk:debugUF53W,501,high,debugXsZgk:debugUF53W,506, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debugXsZgk:debugUF53W,134,high,debugXsZgk:debugUF53W,130,high,debugXsZgk:debugUF53W,148, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugXsZgk:debugUF53W,134,high,debugXsZgk:debugUF53W,188,high,debugXsZgk:debugUF53W,207, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugxUtop:debugaMJ3q,14,high,debugxUtop:debugaMJ3q,51,high,debugxUtop:debugaMJ3q,54, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugxUtop:debugaMJ3q,14,high,debugxUtop:debugaMJ3q,94,high,debugxUtop:debugaMJ3q,119, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugxUtop:debugaMJ3q,140,high,debugxUtop:debugaMJ3q,176,high,debugxUtop:debugaMJ3q,192, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugxUtop:debugaMJ3q,140,high,debugxUtop:debugaMJ3q,228,high,debugxUtop:debugaMJ3q,269, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugxUtop:debugaMJ3q,320,low,debugxUtop:debugaMJ3q,335,medium,debugxUtop:debugaMJ3q,366, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_3,low_high_drop_berth_3,50,-5,1,46
debugy3Wtj:debugMU5u7,61,high,debugy3Wtj:debugMU5u7,33,low,debugy3Wtj:debugMU5u7,11, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugy3Wtj:debugMU5u7,61,high,debugy3Wtj:debugMU5u7,68,low,debugy3Wtj:debugMU5u7,70, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugy3Wtj:debugMU5u7,61,high,debugy3Wtj:debugMU5u7,113,low,debugy3Wtj:debugMU5u7,141, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugy3Wtj:debugMU5u7,187,high,debugy3Wtj:debugMU5u7,211,low,debugy3Wtj:debugMU5u7,224, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugy3Wtj:debugMU5u7,298,high,debugy3Wtj:debugMU5u7,258,low,debugy3Wtj:debugMU5u7,313, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugy3Wtj:debugMU5u7,407,high,debugy3Wtj:debugMU5u7,386,low,debugy3Wtj:debugMU5u7,416, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugyn5cn:debugi0yIK,35,high,debugyn5cn:debugi0yIK,29,medium,debugyn5cn:debugi0yIK,32, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugyn5cn:debugi0yIK,35,high,debugyn5cn:debugi0yIK,67,low,debugyn5cn:debugi0yIK,97, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_3,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugyn5cn:debugi0yIK,35,high,debugyn5cn:debugi0yIK,136,medium,debugyn5cn:debugi0yIK,150, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
